locus_tag	ftype	length_bp	gene	EC_number	COG	product
LEJOCHOB_00707	CDS	696	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
LEJOCHOB_00708	CDS	864	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
LEJOCHOB_00709	CDS	639	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
LEJOCHOB_00710	CDS	468	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
LEJOCHOB_00711	CDS	279	ulaB	2.7.1.194		Ascorbate-specific PTS system EIIB component
LEJOCHOB_00712	CDS	1428	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
LEJOCHOB_00713	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
LEJOCHOB_00714	CDS	549	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
LEJOCHOB_00715	CDS	933	lukEv			Leucotoxin LukEv
LEJOCHOB_00716	CDS	981	lukDv			Leucotoxin LukDv
LEJOCHOB_00717	CDS	2325				hypothetical protein
LEJOCHOB_00718	CDS	1167	norA_2			Quinolone resistance protein NorA
LEJOCHOB_00719	CDS	618				hypothetical protein
LEJOCHOB_00720	CDS	273				hypothetical protein
LEJOCHOB_00721	CDS	711				hypothetical protein
LEJOCHOB_00722	CDS	939	mdh	1.1.1.37	COG0039	Malate dehydrogenase
LEJOCHOB_00723	CDS	846				hypothetical protein
LEJOCHOB_00724	CDS	282				hypothetical protein
LEJOCHOB_00725	CDS	282				hypothetical protein
LEJOCHOB_00726	CDS	909	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
LEJOCHOB_00727	CDS	930	yciC_2	3.6.5.-	COG0523	Zinc chaperone YciC
LEJOCHOB_00728	CDS	438	mgrA		COG1846	HTH-type transcriptional regulator MgrA
LEJOCHOB_00729	CDS	1662	cydC	7.4.2.-	COG4987	Glutathione/L-cysteine transport system ATP-binding/permease protein CydC
LEJOCHOB_00730	CDS	1638	cydD	7.4.2.-	COG4988	Glutathione/L-cysteine transport system ATP-binding/permease protein CydD
LEJOCHOB_00731	CDS	855	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
LEJOCHOB_00732	CDS	990				hypothetical protein
LEJOCHOB_00733	CDS	447				hypothetical protein
LEJOCHOB_00734	CDS	570	yvdD		COG1611	LOG family protein YvdD
LEJOCHOB_00735	CDS	549		2.3.1.-		Acetyltransferase
LEJOCHOB_00736	CDS	300				hypothetical protein
LEJOCHOB_00737	CDS	336				hypothetical protein
LEJOCHOB_00738	CDS	456				hypothetical protein
LEJOCHOB_00739	CDS	684				hypothetical protein
LEJOCHOB_00740	CDS	492				hypothetical protein
LEJOCHOB_00741	CDS	1206	setA		COG2814	Sugar efflux transporter A
LEJOCHOB_00742	CDS	870				hypothetical protein
LEJOCHOB_00743	CDS	597				hypothetical protein
LEJOCHOB_00744	CDS	480				hypothetical protein
LEJOCHOB_00745	CDS	717				putative transcriptional regulatory protein
LEJOCHOB_00746	CDS	1005				hypothetical protein
LEJOCHOB_00747	CDS	768	thiG	2.8.1.10	COG2022	Thiazole synthase
LEJOCHOB_00748	CDS	201				hypothetical protein
LEJOCHOB_00749	CDS	591				hypothetical protein
LEJOCHOB_00750	CDS	621				hypothetical protein
LEJOCHOB_00751	CDS	828		3.5.1.28	COG1388	putative autolysin SsaALP
LEJOCHOB_00752	CDS	1002				hypothetical protein
LEJOCHOB_00753	CDS	618				hypothetical protein
LEJOCHOB_00754	CDS	1899	bceB		COG0577	Bacitracin export permease protein BceB
LEJOCHOB_00755	CDS	762	bceA		COG1136	Bacitracin export ATP-binding protein BceA
LEJOCHOB_00756	CDS	1023	graS	2.7.13.3		Sensor histidine kinase GraS
LEJOCHOB_00757	CDS	681	graR		COG0745	Response regulator protein GraR
LEJOCHOB_00758	CDS	921	graX_1		COG0451	Auxiliary protein GraX
LEJOCHOB_00759	CDS	522	aaaT	2.3.1.-	COG1247	L-amino acid N-acetyltransferase AaaT
LEJOCHOB_00760	CDS	1026				hypothetical protein
LEJOCHOB_00761	CDS	1068				hypothetical protein
LEJOCHOB_00762	CDS	1449	emrB		COG2814	Multidrug export protein EmrB
LEJOCHOB_00763	CDS	498				hypothetical protein
LEJOCHOB_00764	CDS	1017	feuC		COG0609	Iron-uptake system permease protein FeuC
LEJOCHOB_00765	CDS	1005	feuB		COG0609	Iron-uptake system permease protein FeuB
LEJOCHOB_00766	CDS	804	fepC	7.2.2.17	COG1120	Ferric enterobactin transport ATP-binding protein FepC
LEJOCHOB_00767	tRNA	76				tRNA-Thr(tgt)
LEJOCHOB_00768	tRNA	84				tRNA-Tyr(gta)
LEJOCHOB_00769	tRNA	74				tRNA-Trp(cca)
LEJOCHOB_00770	tRNA	74				tRNA-His(gtg)
LEJOCHOB_00771	tRNA	72				tRNA-Gln(ttg)
LEJOCHOB_00772	tRNA	75				tRNA-Cys(gca)
LEJOCHOB_00773	tRNA	75				tRNA-Gly(tcc)
LEJOCHOB_00774	tRNA	74				tRNA-Gly(tcc)
LEJOCHOB_00775	CDS	246				hypothetical protein
LEJOCHOB_00776	CDS	486				hypothetical protein
LEJOCHOB_00777	CDS	411				hypothetical protein
LEJOCHOB_00778	CDS	261				hypothetical protein
LEJOCHOB_00779	CDS	261				hypothetical protein
LEJOCHOB_00780	CDS	303				hypothetical protein
LEJOCHOB_00781	CDS	282				hypothetical protein
LEJOCHOB_00782	CDS	357				hypothetical protein
LEJOCHOB_00783	CDS	531				hypothetical protein
LEJOCHOB_00784	CDS	399				hypothetical protein
LEJOCHOB_00785	CDS	765				hypothetical protein
LEJOCHOB_00786	CDS	648				hypothetical protein
LEJOCHOB_00787	CDS	561				hypothetical protein
LEJOCHOB_00788	CDS	264				hypothetical protein
LEJOCHOB_00789	tRNA	85				tRNA-Leu(caa)
LEJOCHOB_00790	CDS	1059				hypothetical protein
LEJOCHOB_00791	CDS	1461				hypothetical protein
LEJOCHOB_00792	CDS	726	artM		COG1126	Arginine transport ATP-binding protein ArtM
LEJOCHOB_00793	CDS	1131	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
LEJOCHOB_00794	CDS	471	cspR	2.1.1.207	COG0219	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
LEJOCHOB_00795	CDS	600				hypothetical protein
LEJOCHOB_00796	CDS	162				hypothetical protein
LEJOCHOB_00797	CDS	444				hypothetical protein
LEJOCHOB_00798	CDS	1386	fumC	4.2.1.2		Fumarate hydratase class II
LEJOCHOB_00799	CDS	1527				hypothetical protein
LEJOCHOB_00800	CDS	2169	ppk	2.7.4.1		Polyphosphate kinase
LEJOCHOB_00801	CDS	831				hypothetical protein
LEJOCHOB_00802	CDS	1125				hypothetical protein
LEJOCHOB_00803	CDS	627	liaR		COG2197	Transcriptional regulatory protein LiaR
LEJOCHOB_00804	CDS	882	mneS		COG0053	Manganese efflux system protein MneS
LEJOCHOB_00805	CDS	1287	gltT		COG1301	Proton/sodium-glutamate symport protein
LEJOCHOB_00806	CDS	465				hypothetical protein
LEJOCHOB_00807	CDS	1131				hypothetical protein
LEJOCHOB_00808	CDS	345				hypothetical protein
LEJOCHOB_00809	CDS	1188	yhaO		COG0420	putative metallophosphoesterase YhaO
LEJOCHOB_00810	CDS	2925				hypothetical protein
LEJOCHOB_00811	CDS	942	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
LEJOCHOB_00812	CDS	957	prsA	5.2.1.8		Foldase protein PrsA
LEJOCHOB_00813	CDS	567				hypothetical protein
LEJOCHOB_00814	CDS	531	hpr		COG1846	DNA-binding transcriptional repressor ScoC
LEJOCHOB_00815	CDS	357				hypothetical protein
LEJOCHOB_00816	CDS	426	hit		COG0537	Protein hit
LEJOCHOB_00817	CDS	738	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
LEJOCHOB_00818	CDS	1215				hypothetical protein
LEJOCHOB_00819	CDS	507	traP		COG2329	Signal transduction protein TRAP
LEJOCHOB_00820	CDS	1035	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
LEJOCHOB_00821	CDS	933	cpfC	4.99.1.9		Coproporphyrin III ferrochelatase
LEJOCHOB_00822	CDS	1413	cgoX	1.3.3.15	COG1232	Coproporphyrinogen III oxidase
LEJOCHOB_00823	CDS	210	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
LEJOCHOB_00824	CDS	624	gmk	2.7.4.8		Guanylate kinase
LEJOCHOB_00825	CDS	1704	rqcH			Rqc2 RqcH
LEJOCHOB_00826	CDS	414				hypothetical protein
LEJOCHOB_00827	CDS	90				hypothetical protein
LEJOCHOB_00828	CDS	609	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
LEJOCHOB_00829	CDS	705	pyrF	4.1.1.23		Orotidine 5'-phosphate decarboxylase
LEJOCHOB_00830	CDS	921	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
LEJOCHOB_00831	CDS	765	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
LEJOCHOB_00832	CDS	3174	carB	6.3.4.16		Carbamoyl phosphate synthase large chain
LEJOCHOB_00833	CDS	1101	carA_1	6.3.5.5		Carbamoyl phosphate synthase small chain
LEJOCHOB_00834	CDS	1278	pyrC	3.5.2.3		Dihydroorotase
LEJOCHOB_00835	CDS	879	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
LEJOCHOB_00836	CDS	1293	pyrP		COG2233	Uracil permease
LEJOCHOB_00837	CDS	525	pyrR			Bifunctional protein PyrR
LEJOCHOB_00838	CDS	918	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
LEJOCHOB_00839	CDS	486	lspA	3.4.23.36		Lipoprotein signal peptidase
LEJOCHOB_00840	CDS	2748	ileS			isoleucine--tRNA ligase IleS
LEJOCHOB_00841	CDS	600				hypothetical protein
LEJOCHOB_00842	CDS	771	rqcP2		COG2302	Ribosome-associated protein quality control protein P2
LEJOCHOB_00843	CDS	450				hypothetical protein
LEJOCHOB_00844	CDS	1542	siaT_2		COG0591	Sodium/sialic acid symporter SiaT
LEJOCHOB_00845	CDS	924	nanA_2	4.1.3.3	COG0329	N-acetylneuraminate lyase
LEJOCHOB_00846	CDS	828				hypothetical protein
LEJOCHOB_00847	CDS	882	glcU		COG4975	Glucose uptake protein GlcU
LEJOCHOB_00848	CDS	405	rbsD_1	5.4.99.62	COG1869	D-ribose pyranase
LEJOCHOB_00849	CDS	294				hypothetical protein
LEJOCHOB_00850	CDS	561	sepF			Cell division protein SepF
LEJOCHOB_00851	CDS	675			COG0325	Pyridoxal phosphate homeostasis protein
LEJOCHOB_00852	CDS	813	ylmD	2.4.2.1		Purine nucleoside phosphorylase YlmD
LEJOCHOB_00853	CDS	1173	ftsZ		COG0206	Cell division protein FtsZ
LEJOCHOB_00854	CDS	1401	ftsA		COG0849	Cell division protein FtsA
LEJOCHOB_00855	CDS	891				hypothetical protein
LEJOCHOB_00856	CDS	1350	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
LEJOCHOB_00857	CDS	966	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
LEJOCHOB_00858	CDS	2100	pbpB	3.4.16.4	COG0768	Penicillin-binding protein 2B
LEJOCHOB_00859	CDS	387				hypothetical protein
LEJOCHOB_00860	CDS	936	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
LEJOCHOB_00861	CDS	432	mraZ			Transcriptional regulator MraZ
LEJOCHOB_00862	CDS	1614	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
LEJOCHOB_00863	CDS	1053				hypothetical protein
LEJOCHOB_00864	CDS	471				hypothetical protein
LEJOCHOB_00865	CDS	627				hypothetical protein
LEJOCHOB_00866	CDS	225				hypothetical protein
LEJOCHOB_00867	CDS	444				hypothetical protein
LEJOCHOB_00868	CDS	762				hypothetical protein
LEJOCHOB_00869	CDS	141				hypothetical protein
LEJOCHOB_00870	CDS	210				hypothetical protein
LEJOCHOB_00871	CDS	228				hypothetical protein
LEJOCHOB_00872	CDS	261				hypothetical protein
LEJOCHOB_00873	CDS	255				hypothetical protein
LEJOCHOB_00874	CDS	486				hypothetical protein
LEJOCHOB_00875	CDS	669				hypothetical protein
LEJOCHOB_00876	CDS	432	ssbA_2		COG0629	Single-stranded DNA-binding protein A
LEJOCHOB_00877	CDS	678				hypothetical protein
LEJOCHOB_00878	CDS	159				hypothetical protein
LEJOCHOB_00879	CDS	324				hypothetical protein
LEJOCHOB_00880	CDS	714				hypothetical protein
LEJOCHOB_00881	CDS	774				hypothetical protein
LEJOCHOB_00882	CDS	180				hypothetical protein
LEJOCHOB_00883	CDS	384				hypothetical protein
LEJOCHOB_00884	CDS	180				hypothetical protein
LEJOCHOB_00885	CDS	186				hypothetical protein
LEJOCHOB_00886	CDS	252				hypothetical protein
LEJOCHOB_00887	CDS	249				hypothetical protein
LEJOCHOB_00888	CDS	396				hypothetical protein
LEJOCHOB_00889	CDS	384				hypothetical protein
LEJOCHOB_00890	CDS	216				hypothetical protein
LEJOCHOB_00891	CDS	480				hypothetical protein
LEJOCHOB_00892	CDS	156				hypothetical protein
LEJOCHOB_00893	CDS	534	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
LEJOCHOB_00894	CDS	441				hypothetical protein
LEJOCHOB_00895	CDS	465				hypothetical protein
LEJOCHOB_00896	CDS	189				hypothetical protein
LEJOCHOB_00897	CDS	282				hypothetical protein
LEJOCHOB_00898	CDS	144				hypothetical protein
LEJOCHOB_00899	CDS	228				hypothetical protein
LEJOCHOB_00900	CDS	147				hypothetical protein
LEJOCHOB_00901	CDS	423				hypothetical protein
LEJOCHOB_00902	CDS	384				hypothetical protein
LEJOCHOB_00903	CDS	1668				hypothetical protein
LEJOCHOB_00904	CDS	1179				hypothetical protein
LEJOCHOB_00905	CDS	708				hypothetical protein
LEJOCHOB_00906	CDS	1230				hypothetical protein
LEJOCHOB_00907	CDS	288				hypothetical protein
LEJOCHOB_00908	CDS	369				hypothetical protein
LEJOCHOB_00909	CDS	387				hypothetical protein
LEJOCHOB_00910	CDS	411				hypothetical protein
LEJOCHOB_00911	CDS	690				hypothetical protein
LEJOCHOB_00912	CDS	177				hypothetical protein
LEJOCHOB_00913	CDS	372				hypothetical protein
LEJOCHOB_00914	CDS	4941				hypothetical protein
LEJOCHOB_00915	CDS	1509				hypothetical protein
LEJOCHOB_00916	CDS	4578				hypothetical protein
LEJOCHOB_00917	CDS	159				hypothetical protein
LEJOCHOB_00918	CDS	303				hypothetical protein
LEJOCHOB_00919	CDS	423				hypothetical protein
LEJOCHOB_00920	CDS	396				hypothetical protein
LEJOCHOB_00921	CDS	249				hypothetical protein
LEJOCHOB_00922	CDS	1461				hypothetical protein
LEJOCHOB_00923	CDS	567				hypothetical protein
LEJOCHOB_00924	CDS	111				hypothetical protein
LEJOCHOB_00925	CDS	597				hypothetical protein
LEJOCHOB_00926	CDS	114				hypothetical protein
LEJOCHOB_00927	CDS	105				hypothetical protein
LEJOCHOB_00928	CDS	183				hypothetical protein
LEJOCHOB_00929	CDS	96				hypothetical protein
LEJOCHOB_00930	CDS	336				hypothetical protein
LEJOCHOB_00931	CDS	462				hypothetical protein
LEJOCHOB_00932	CDS	624				hypothetical protein
LEJOCHOB_00933	CDS	216				hypothetical protein
LEJOCHOB_00934	CDS	603				hypothetical protein
LEJOCHOB_00935	CDS	2376				hypothetical protein
LEJOCHOB_00936	CDS	234				hypothetical protein
LEJOCHOB_00937	CDS	690	strA	3.4.22.-	COG3764	Sortase A
LEJOCHOB_00938	CDS	465				hypothetical protein
LEJOCHOB_00939	CDS	2205	topB_1	5.6.2.1	COG0550	DNA topoisomerase 3
LEJOCHOB_00940	CDS	1284				hypothetical protein
LEJOCHOB_00941	CDS	348				hypothetical protein
LEJOCHOB_00942	CDS	321				hypothetical protein
LEJOCHOB_00943	CDS	330				hypothetical protein
LEJOCHOB_00944	CDS	846				hypothetical protein
LEJOCHOB_00945	CDS	627				hypothetical protein
LEJOCHOB_00946	CDS	1059				hypothetical protein
LEJOCHOB_00947	CDS	1947				hypothetical protein
LEJOCHOB_00948	CDS	585				hypothetical protein
LEJOCHOB_00949	CDS	315				hypothetical protein
LEJOCHOB_00950	CDS	699				hypothetical protein
LEJOCHOB_00951	CDS	2154				hypothetical protein
LEJOCHOB_00952	CDS	2586				hypothetical protein
LEJOCHOB_00953	CDS	696				hypothetical protein
LEJOCHOB_00954	CDS	1854				hypothetical protein
LEJOCHOB_00955	CDS	276				hypothetical protein
LEJOCHOB_00956	CDS	300				hypothetical protein
LEJOCHOB_00957	CDS	2859				hypothetical protein
LEJOCHOB_00958	CDS	273				hypothetical protein
LEJOCHOB_00959	CDS	411				hypothetical protein
LEJOCHOB_00960	CDS	411				hypothetical protein
LEJOCHOB_00961	CDS	417				hypothetical protein
LEJOCHOB_00962	CDS	204				hypothetical protein
LEJOCHOB_00963	CDS	474				hypothetical protein
LEJOCHOB_00964	CDS	171				hypothetical protein
LEJOCHOB_00965	CDS	246				hypothetical protein
LEJOCHOB_00966	CDS	270				hypothetical protein
LEJOCHOB_00967	CDS	519				hypothetical protein
LEJOCHOB_00968	CDS	192				hypothetical protein
LEJOCHOB_00969	CDS	1071				hypothetical protein
LEJOCHOB_00970	CDS	216				hypothetical protein
LEJOCHOB_00971	CDS	399				hypothetical protein
LEJOCHOB_00972	CDS	2622	clpB			Chaperone protein ClpB
LEJOCHOB_00973	CDS	1845	oatA_1	2.3.1.-	COG1835	O-acetyltransferase OatA
LEJOCHOB_00974	CDS	309	sufT			Fe-S protein maturation auxiliary factor SufT
LEJOCHOB_00975	CDS	825	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
LEJOCHOB_00976	CDS	1326	cdr	1.8.1.14		Coenzyme A disulfide reductase
LEJOCHOB_00977	CDS	390				hypothetical protein
LEJOCHOB_00978	CDS	906				putative protein
LEJOCHOB_00979	CDS	3645	addA	3.1.-.-		ATP-dependent helicase/nuclease subunit A
LEJOCHOB_00980	CDS	3465	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
LEJOCHOB_00981	CDS	579	spsB_1	3.4.21.89		Signal peptidase IB
LEJOCHOB_00982	CDS	519	spsB_2	3.4.21.89		Signal peptidase IB
LEJOCHOB_00983	CDS	1332	pgi	5.3.1.9		Glucose-6-phosphate isomerase
LEJOCHOB_00984	CDS	1203	argG	6.3.4.5	COG0137	Argininosuccinate synthase
LEJOCHOB_00985	CDS	1392	argH	4.3.2.1	COG0165	Argininosuccinate lyase
LEJOCHOB_00986	CDS	936	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
LEJOCHOB_00987	CDS	1245	gluD	1.4.1.2		NAD-specific glutamate dehydrogenase
LEJOCHOB_00988	CDS	1200	rocD2	2.6.1.13		Ornithine aminotransferase 2
LEJOCHOB_00989	CDS	1545	putC	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 2
LEJOCHOB_00990	CDS	390	yugI		COG1098	General stress protein 13
LEJOCHOB_00991	CDS	306				hypothetical protein
LEJOCHOB_00992	CDS	201	cspLA		COG1278	Cold shock-like protein CspLA
LEJOCHOB_00993	CDS	267				hypothetical protein
LEJOCHOB_00994	CDS	1191	fmdA	3.5.1.49		Formamidase
LEJOCHOB_00995	CDS	261				hypothetical protein
LEJOCHOB_00996	CDS	594		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
LEJOCHOB_00997	CDS	381	kapB			Kinase-associated lipoprotein B
LEJOCHOB_00998	CDS	2418	mnhA1			Na(+)/H(+) antiporter subunit A1
LEJOCHOB_00999	CDS	447	mnhB1			Na(+)/H(+) antiporter subunit B1
LEJOCHOB_01000	CDS	348	mnhC1_1			Na(+)/H(+) antiporter subunit C1
LEJOCHOB_01001	CDS	1500	mnhD1			Na(+)/H(+) antiporter subunit D1
LEJOCHOB_01002	CDS	480	mnhE1			Na(+)/H(+) antiporter subunit E1
LEJOCHOB_01003	CDS	294	mnhF1			Na(+)/H(+) antiporter subunit F1
LEJOCHOB_01004	CDS	357	mnhG1			Na(+)/H(+) antiporter subunit G1
LEJOCHOB_01005	CDS	582				hypothetical protein
LEJOCHOB_01006	CDS	606				hypothetical protein
LEJOCHOB_01007	CDS	702	isp	3.4.21.-	COG1404	Intracellular serine protease
LEJOCHOB_01008	CDS	1233	ylmB	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
LEJOCHOB_01009	CDS	522	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
LEJOCHOB_01010	CDS	825				hypothetical protein
LEJOCHOB_01011	CDS	1290				hypothetical protein
LEJOCHOB_01012	CDS	132				hypothetical protein
LEJOCHOB_01013	CDS	174				hypothetical protein
LEJOCHOB_01014	CDS	876	bcrA			Bacitracin transport ATP-binding protein BcrA
LEJOCHOB_01015	CDS	729				hypothetical protein
LEJOCHOB_01016	CDS	678				hypothetical protein
LEJOCHOB_01017	CDS	1539	xylB	2.7.1.17		Xylulose kinase
LEJOCHOB_01018	CDS	1362	gntT		COG2610	High-affinity gluconate transporter
LEJOCHOB_01019	CDS	558				hypothetical protein
LEJOCHOB_01020	CDS	564				hypothetical protein
LEJOCHOB_01021	CDS	843				hypothetical protein
LEJOCHOB_01022	CDS	1044				hypothetical protein
LEJOCHOB_01023	CDS	390				hypothetical protein
LEJOCHOB_01024	CDS	174				hypothetical protein
LEJOCHOB_01025	CDS	1050				putative protein
LEJOCHOB_01026	CDS	1380	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
LEJOCHOB_01027	CDS	282	yjdJ_1		COG2388	putative protein YjdJ
LEJOCHOB_01028	CDS	924	ppaC	3.6.1.1		putative manganese-dependent inorganic pyrophosphatase
LEJOCHOB_01029	CDS	552				hypothetical protein
LEJOCHOB_01030	CDS	1107				hypothetical protein
LEJOCHOB_01031	CDS	804	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
LEJOCHOB_01032	CDS	1071	nos	1.14.14.47		Nitric oxide synthase oxygenase
LEJOCHOB_01033	CDS	1476				hypothetical protein
LEJOCHOB_01034	CDS	837	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
LEJOCHOB_01035	CDS	570				hypothetical protein
LEJOCHOB_01036	CDS	189				hypothetical protein
LEJOCHOB_01037	CDS	1296	purB	4.3.2.2		Adenylosuccinate lyase
LEJOCHOB_01038	CDS	303				hypothetical protein
LEJOCHOB_01039	CDS	690	pcrB	2.5.1.-	COG1646	Heptaprenylglyceryl phosphate synthase
LEJOCHOB_01040	CDS	2196	pcrA	5.6.2.4		ATP-dependent DNA helicase PcrA
LEJOCHOB_01041	CDS	2004	ligA	6.5.1.2		DNA ligase
LEJOCHOB_01042	CDS	1206	yerH		COG4851	putative lipoprotein YerH
LEJOCHOB_01043	CDS	1221	pflB	2.3.1.54		Formate acetyltransferase
LEJOCHOB_01044	CDS	762	pflA	1.97.1.4		Pyruvate formate-lyase-activating enzyme
LEJOCHOB_01045	CDS	660	yhfK_1	4.-.-.-	COG0702	putative sugar epimerase YhfK
LEJOCHOB_01046	CDS	708	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
LEJOCHOB_01047	CDS	267				hypothetical protein
LEJOCHOB_01048	CDS	900	sdhA_2	4.3.1.17		L-serine dehydratase, alpha chain
LEJOCHOB_01049	CDS	678	sdhB_2	4.3.1.17		L-serine dehydratase, beta chain
LEJOCHOB_01050	CDS	1032				hypothetical protein
LEJOCHOB_01051	CDS	180				hypothetical protein
LEJOCHOB_01052	CDS	822				hypothetical protein
LEJOCHOB_01053	CDS	1491	aldA	1.2.1.3		Putative aldehyde dehydrogenase AldA
LEJOCHOB_01054	CDS	1008				hypothetical protein
LEJOCHOB_01055	CDS	1533	ybhI		COG0471	Inner membrane protein YbhI
LEJOCHOB_01056	CDS	825				hypothetical protein
LEJOCHOB_01057	CDS	558	snaA	2.3.1.80	COG0454	S-alkylcysteine N-acetyltransferase
LEJOCHOB_01058	CDS	741	sirB	4.99.1.4	COG2138	Sirohydrochlorin ferrochelatase
LEJOCHOB_01059	CDS	462	sirC	1.3.1.76	COG1648	Precorrin-2 dehydrogenase
LEJOCHOB_01060	CDS	2406	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
LEJOCHOB_01061	CDS	315	nasE	1.7.1.4	COG2146	Assimilatory nitrite reductase [NAD(P)H] small subunit
LEJOCHOB_01062	CDS	948				hypothetical protein
LEJOCHOB_01063	CDS	2343				hypothetical protein
LEJOCHOB_01064	CDS	507				hypothetical protein
LEJOCHOB_01065	CDS	276				hypothetical protein
LEJOCHOB_01066	CDS	3672	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
LEJOCHOB_01067	CDS	1557	narY	1.7.5.1	COG1140	Respiratory nitrate reductase 2 beta chain
LEJOCHOB_01068	CDS	576				hypothetical protein
LEJOCHOB_01069	CDS	678	narX			Nitrate reductase-like protein NarX
LEJOCHOB_01070	CDS	468				hypothetical protein
LEJOCHOB_01071	CDS	1035	nreB	2.7.13.3	COG4585	Oxygen sensor histidine kinase NreB
LEJOCHOB_01072	CDS	651	nreC		COG2197	Oxygen regulatory protein NreC
LEJOCHOB_01073	CDS	183				hypothetical protein
LEJOCHOB_01074	CDS	3450	pycA	6.4.1.1		Pyruvate carboxylase
LEJOCHOB_01075	CDS	915	ctaA	1.17.99.9		Heme A synthase
LEJOCHOB_01076	CDS	912	ctaB2	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 2
LEJOCHOB_01077	CDS	462				hypothetical protein
LEJOCHOB_01078	CDS	1071				hypothetical protein
LEJOCHOB_01079	CDS	441				hypothetical protein
LEJOCHOB_01080	CDS	933	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
LEJOCHOB_01081	CDS	246				hypothetical protein
LEJOCHOB_01082	CDS	390				hypothetical protein
LEJOCHOB_01083	CDS	552	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
LEJOCHOB_01084	CDS	492	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
LEJOCHOB_01085	CDS	1137	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
LEJOCHOB_01086	CDS	540				hypothetical protein
LEJOCHOB_01087	CDS	174	rpmF			Large ribosomal subunit protein bL32
LEJOCHOB_01088	CDS	747	rlmP	2.1.1.-	COG0566	23S rRNA (guanosine(2553)-2'-O)-methyltransferase RlmP
LEJOCHOB_01089	CDS	1071	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
LEJOCHOB_01090	CDS	2406	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
LEJOCHOB_01091	CDS	594				hypothetical protein
LEJOCHOB_01092	CDS	495				hypothetical protein
LEJOCHOB_01093	CDS	939	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
LEJOCHOB_01094	CDS	267	zapA		COG3027	Cell division protein ZapA
LEJOCHOB_01095	CDS	522				hypothetical protein
LEJOCHOB_01096	CDS	1710	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
LEJOCHOB_01097	CDS	2349	mutS2	3.1.-.-		Endonuclease MutS2
LEJOCHOB_01098	CDS	315	trxA		COG3118	Thioredoxin
LEJOCHOB_01099	CDS	1788	uvrC		COG0322	UvrABC system protein C
