locus_tag	ftype	length_bp	gene	EC_number	COG	product
NGCPGEKM_00702	CDS	255				hypothetical protein
NGCPGEKM_00703	CDS	600				hypothetical protein
NGCPGEKM_00704	CDS	714	queE	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
NGCPGEKM_00705	CDS	432	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
NGCPGEKM_00706	CDS	669	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
NGCPGEKM_00707	CDS	594	pabA_1	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
NGCPGEKM_00708	CDS	1149				hypothetical protein
NGCPGEKM_00709	CDS	615				hypothetical protein
NGCPGEKM_00710	CDS	210				hypothetical protein
NGCPGEKM_00711	CDS	684	pxpB_1	3.5.2.9	COG2049	5-oxoprolinase subunit B
NGCPGEKM_00712	CDS	1005	pxpC_1	3.5.2.9	COG1984	5-oxoprolinase subunit C
NGCPGEKM_00713	CDS	1938	ltaS		COG1368	Lipoteichoic acid synthase
NGCPGEKM_00714	CDS	222				hypothetical protein
NGCPGEKM_00715	CDS	1290				hypothetical protein
NGCPGEKM_00716	CDS	309				hypothetical protein
NGCPGEKM_00717	CDS	183				hypothetical protein
NGCPGEKM_00718	CDS	2151	comA	3.4.22.-	COG2274	Transport/processing ATP-binding protein ComA
NGCPGEKM_00719	CDS	816			COG0428	Zinc transporter ZIPB
NGCPGEKM_00720	CDS	1878	ettA	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
NGCPGEKM_00721	CDS	1782	recQ	5.6.2.4	COG0514	ATP-dependent DNA helicase RecQ
NGCPGEKM_00722	CDS	960				hypothetical protein
NGCPGEKM_00723	CDS	1518	egtUBC		COG1174	putative ergothioneine transporter EgtUBC
NGCPGEKM_00724	CDS	1050	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
NGCPGEKM_00725	CDS	537		3.1.3.-	COG4502	Putative 5'(3')-deoxyribonucleotidase
NGCPGEKM_00726	CDS	933		2.7.1.-		Putative lipid kinase
NGCPGEKM_00727	CDS	1503	dtpT_1			Di-/tripeptide transporter
NGCPGEKM_00728	CDS	1506	dtpT_2			Di-/tripeptide transporter
NGCPGEKM_00729	CDS	1254				hypothetical protein
NGCPGEKM_00730	CDS	219				hypothetical protein
NGCPGEKM_00731	CDS	186				hypothetical protein
NGCPGEKM_00732	CDS	501	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
NGCPGEKM_00733	CDS	882	cntI			Pseudopaline exporter CntI
NGCPGEKM_00734	CDS	399	nrdI		COG1780	Protein NrdI
NGCPGEKM_00735	CDS	2106	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
NGCPGEKM_00736	CDS	963	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
NGCPGEKM_00737	CDS	315				hypothetical protein
NGCPGEKM_00738	CDS	930	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
NGCPGEKM_00739	CDS	519				hypothetical protein
NGCPGEKM_00740	CDS	894				hypothetical protein
NGCPGEKM_00741	CDS	321	brxC		COG3118	Monothiol bacilliredoxin BrxC
NGCPGEKM_00742	CDS	1116	glxK	2.7.1.31	COG1929	Glycerate 3-kinase
NGCPGEKM_00743	CDS	618	bin3			Putative transposon Tn552 DNA-invertase bin3
NGCPGEKM_00744	CDS	171				hypothetical protein
NGCPGEKM_00745	CDS	813				hypothetical protein
NGCPGEKM_00746	CDS	3051				hypothetical protein
NGCPGEKM_00747	CDS	1524	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
NGCPGEKM_00748	CDS	129				hypothetical protein
NGCPGEKM_00749	CDS	1455	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
NGCPGEKM_00750	CDS	1218	dltB	2.3.1.-	COG1696	Teichoic acid D-alanyltransferase
NGCPGEKM_00751	CDS	237	dltC		COG0236	D-alanyl carrier protein
NGCPGEKM_00752	CDS	1143	dltD		COG3966	Protein DltD
NGCPGEKM_00753	CDS	1305	ktrB_2		COG0168	Ktr system potassium uptake protein B
NGCPGEKM_00754	CDS	1653				hypothetical protein
NGCPGEKM_00755	CDS	804				hypothetical protein
NGCPGEKM_00756	CDS	1563	prfC			Peptide chain release factor 3
NGCPGEKM_00757	CDS	240				hypothetical protein
NGCPGEKM_00758	CDS	1485	murE	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
NGCPGEKM_00759	CDS	201				hypothetical protein
NGCPGEKM_00760	CDS	1176	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
NGCPGEKM_00761	CDS	1185	ltaA		COG2814	Proton-coupled antiporter flippase LtaA
NGCPGEKM_00762	CDS	1488		3.1.6.1	COG3119	Arylsulfatase
NGCPGEKM_00763	CDS	897				hypothetical protein
NGCPGEKM_00764	CDS	894	manZ_1		COG3716	PTS system mannose-specific EIID component
NGCPGEKM_00765	CDS	507		3.1.-.-		Putative phosphoesterase
NGCPGEKM_00766	CDS	735				hypothetical protein
NGCPGEKM_00767	CDS	1572	acp			Sodium/proton-dependent alanine carrier protein
NGCPGEKM_00768	CDS	1098			COG0628	Putative transport protein
NGCPGEKM_00769	CDS	768	fabI	1.3.1.39		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI
NGCPGEKM_00770	CDS	1836				hypothetical protein
NGCPGEKM_00771	CDS	1386	mgtE		COG2239	Magnesium transporter MgtE
NGCPGEKM_00772	CDS	855				hypothetical protein
NGCPGEKM_00773	CDS	810	nadK	2.7.1.23		NAD kinase
NGCPGEKM_00774	CDS	639	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
NGCPGEKM_00775	CDS	348				hypothetical protein
NGCPGEKM_00776	CDS	582	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
NGCPGEKM_00777	CDS	372	yjbI		COG2346	Group 2 truncated hemoglobin YjbI
NGCPGEKM_00778	CDS	789	spxH		COG2761	ClpXP adapter protein SpxH
NGCPGEKM_00779	CDS	729				hypothetical protein
NGCPGEKM_00780	CDS	1809	pepF_2	3.4.24.-	COG1164	Oligopeptidase PepF
NGCPGEKM_00781	CDS	966				hypothetical protein
NGCPGEKM_00782	CDS	660				hypothetical protein
NGCPGEKM_00783	CDS	546				hypothetical protein
NGCPGEKM_00784	CDS	750				hypothetical protein
NGCPGEKM_00785	CDS	699	mecA_1		COG4862	Adapter protein MecA
NGCPGEKM_00786	CDS	396	spx			Global transcriptional regulator Spx
NGCPGEKM_00787	CDS	990	trpS	6.1.1.2		Tryptophan--tRNA ligase
NGCPGEKM_00788	CDS	1665	dppA		COG4166	Dipeptide-binding protein
NGCPGEKM_00789	CDS	942	oppF_1	7.4.2.6	COG4608	Oligopeptide transport ATP-binding protein OppF
NGCPGEKM_00790	CDS	1080	oppD_1	7.4.2.6	COG0444	Oligopeptide transport ATP-binding protein OppD
NGCPGEKM_00791	CDS	1062	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
NGCPGEKM_00792	CDS	927	oppB_1		COG0601	Oligopeptide transport system permease protein OppB
NGCPGEKM_00793	CDS	378				hypothetical protein
NGCPGEKM_00794	CDS	318				hypothetical protein
NGCPGEKM_00795	CDS	1245	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
NGCPGEKM_00796	CDS	942	fabH	2.3.1.180		Beta-ketoacyl-[acyl-carrier-protein] synthase III
NGCPGEKM_00797	CDS	198				hypothetical protein
NGCPGEKM_00798	CDS	906	hel		COG2503	Lipoprotein E
NGCPGEKM_00799	CDS	2622	clpB			Chaperone protein ClpB
NGCPGEKM_00800	CDS	1845	oatA_1	2.3.1.-	COG1835	O-acetyltransferase OatA
NGCPGEKM_00801	CDS	309	sufT			Fe-S protein maturation auxiliary factor SufT
NGCPGEKM_00802	CDS	825	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
NGCPGEKM_00803	CDS	1326	cdr	1.8.1.14		Coenzyme A disulfide reductase
NGCPGEKM_00804	CDS	390				hypothetical protein
NGCPGEKM_00805	CDS	906				putative protein
NGCPGEKM_00806	CDS	3645	addA	3.1.-.-		ATP-dependent helicase/nuclease subunit A
NGCPGEKM_00807	CDS	3465	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
NGCPGEKM_00808	CDS	579	spsB_1	3.4.21.89		Signal peptidase IB
NGCPGEKM_00809	CDS	519	spsB_2	3.4.21.89		Signal peptidase IB
NGCPGEKM_00810	CDS	1332	pgi	5.3.1.9		Glucose-6-phosphate isomerase
NGCPGEKM_00811	CDS	1203	argG	6.3.4.5	COG0137	Argininosuccinate synthase
NGCPGEKM_00812	CDS	1392	argH	4.3.2.1	COG0165	Argininosuccinate lyase
NGCPGEKM_00813	CDS	936	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
NGCPGEKM_00814	CDS	1245	gluD	1.4.1.2		NAD-specific glutamate dehydrogenase
NGCPGEKM_00815	CDS	1200	rocD2	2.6.1.13		Ornithine aminotransferase 2
NGCPGEKM_00816	CDS	1545	putC	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 2
NGCPGEKM_00817	CDS	390	yugI		COG1098	General stress protein 13
NGCPGEKM_00818	CDS	306				hypothetical protein
NGCPGEKM_00819	CDS	201	cspLA		COG1278	Cold shock-like protein CspLA
NGCPGEKM_00820	CDS	267				hypothetical protein
NGCPGEKM_00821	CDS	1191	fmdA	3.5.1.49		Formamidase
NGCPGEKM_00822	CDS	261				hypothetical protein
NGCPGEKM_00823	CDS	594		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
NGCPGEKM_00824	CDS	381	kapB			Kinase-associated lipoprotein B
NGCPGEKM_00825	CDS	2418	mnhA1			Na(+)/H(+) antiporter subunit A1
NGCPGEKM_00826	CDS	429	mnhB1			Na(+)/H(+) antiporter subunit B1
NGCPGEKM_00827	CDS	348	mnhC1_2			Na(+)/H(+) antiporter subunit C1
NGCPGEKM_00828	CDS	1500	mnhD1			Na(+)/H(+) antiporter subunit D1
NGCPGEKM_00829	CDS	480	mnhE1			Na(+)/H(+) antiporter subunit E1
NGCPGEKM_00830	CDS	294	mnhF1			Na(+)/H(+) antiporter subunit F1
NGCPGEKM_00831	CDS	357	mnhG1			Na(+)/H(+) antiporter subunit G1
NGCPGEKM_00832	CDS	378		3.1.2.-		Putative esterase
NGCPGEKM_00833	CDS	1314				hypothetical protein
NGCPGEKM_00834	CDS	1488				hypothetical protein
NGCPGEKM_00835	CDS	1203		1.6.5.9	COG1252	Type II NADH:quinone oxidoreductase
NGCPGEKM_00836	CDS	360			COG0316	Protein
NGCPGEKM_00837	CDS	237				hypothetical protein
NGCPGEKM_00838	CDS	1065	ndh	1.6.5.9	COG1252	Type II NADH:quinone oxidoreductase
NGCPGEKM_00839	CDS	330				hypothetical protein
NGCPGEKM_00840	CDS	243				hypothetical protein
NGCPGEKM_00841	CDS	966	ghrB_1	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
NGCPGEKM_00842	CDS	786	yutF	3.1.3.5	COG0647	5'-nucleotidase YutF
NGCPGEKM_00843	CDS	477	yutE	3.1.-.-	COG2445	Putative RNase YutE
NGCPGEKM_00844	CDS	267				hypothetical protein
NGCPGEKM_00845	CDS	366				hypothetical protein
NGCPGEKM_00846	CDS	918	lipA	2.8.1.8		Lipoyl synthase
NGCPGEKM_00847	CDS	1320	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
NGCPGEKM_00848	CDS	825				hypothetical protein
NGCPGEKM_00849	CDS	849				hypothetical protein
NGCPGEKM_00850	CDS	708				hypothetical protein
NGCPGEKM_00851	CDS	123				hypothetical protein
NGCPGEKM_00852	CDS	345				hypothetical protein
NGCPGEKM_00853	CDS	165				hypothetical protein
NGCPGEKM_00854	CDS	999				hypothetical protein
NGCPGEKM_00855	CDS	285				hypothetical protein
NGCPGEKM_00856	CDS	1398				Iron-sulfur cluster assembly SufBD family protein
NGCPGEKM_00857	CDS	450	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
NGCPGEKM_00858	CDS	1242	csd	2.8.1.7		putative cysteine desulfurase
NGCPGEKM_00859	CDS	1308				Iron-sulfur cluster assembly SufBD family protein
NGCPGEKM_00860	CDS	771	sufC		COG0396	Vegetative protein 296
NGCPGEKM_00861	CDS	861				hypothetical protein
NGCPGEKM_00862	CDS	819	metQ_1		COG1464	Methionine-binding lipoprotein MetQ
NGCPGEKM_00863	CDS	822	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
NGCPGEKM_00864	CDS	696	metP		COG2011	Methionine import system permease protein MetP
NGCPGEKM_00865	CDS	1029	metN2	7.4.2.11		Methionine import ATP-binding protein MetN 2
NGCPGEKM_00866	CDS	318				hypothetical protein
NGCPGEKM_00867	CDS	396				hypothetical protein
NGCPGEKM_00868	CDS	381	gcvH			Glycine cleavage system H protein
NGCPGEKM_00869	CDS	357	mgsR		COG1393	Regulatory protein MgsR
NGCPGEKM_00870	CDS	321	ydbP		COG0526	Thioredoxin-like protein YdbP
NGCPGEKM_00871	CDS	546				hypothetical protein
NGCPGEKM_00872	CDS	726	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
NGCPGEKM_00873	CDS	1005	ldhD	1.1.1.28		D-lactate dehydrogenase
NGCPGEKM_00874	CDS	423				Organic hydroperoxide resistance protein-like protein
NGCPGEKM_00875	CDS	489				hypothetical protein
NGCPGEKM_00876	CDS	372				hypothetical protein
NGCPGEKM_00877	CDS	1224	fmtA	3.1.1.103	COG1680	Teichoic acid D-alanine hydrolase
NGCPGEKM_00878	CDS	441				hypothetical protein
NGCPGEKM_00879	CDS	777				hypothetical protein
NGCPGEKM_00880	CDS	306				hypothetical protein
NGCPGEKM_00881	CDS	423	fosB	2.5.1.-		Metallothiol transferase FosB
NGCPGEKM_00882	CDS	468				hypothetical protein
NGCPGEKM_00883	CDS	792				hypothetical protein
NGCPGEKM_00884	CDS	795	entC2			Enterotoxin type C-2
NGCPGEKM_00885	tmRNA	358	ssrA			transfer-messenger RNA, SsrA
NGCPGEKM_00886	CDS	465	smpB		COG0691	SsrA-binding protein
NGCPGEKM_00887	CDS	2358	rnr	3.1.13.1	COG0557	Ribonuclease R
NGCPGEKM_00888	CDS	741	est	3.1.1.1		Carboxylesterase
NGCPGEKM_00889	CDS	234	secG		COG1314	putative protein-export membrane protein SecG
NGCPGEKM_00890	CDS	468				hypothetical protein
NGCPGEKM_00891	CDS	1305	eno	4.2.1.11	COG0148	Enolase
NGCPGEKM_00892	CDS	1518	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
NGCPGEKM_00893	CDS	762	tpiA	5.3.1.1		Triosephosphate isomerase
NGCPGEKM_00894	CDS	1191	pgk	2.7.2.3		Phosphoglycerate kinase
NGCPGEKM_00895	CDS	1008	gapA1	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase 1
NGCPGEKM_00896	CDS	1038	cggR		COG2390	Central glycolytic genes regulator
NGCPGEKM_00897	CDS	231				hypothetical protein
NGCPGEKM_00898	CDS	672				hypothetical protein
NGCPGEKM_00899	CDS	102				hypothetical protein
NGCPGEKM_00900	CDS	903				Epimerase family protein
NGCPGEKM_00901	CDS	498	yncA	2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
NGCPGEKM_00902	CDS	588	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
NGCPGEKM_00903	tRNA	72				tRNA-Arg(ccg)
NGCPGEKM_00904	CDS	201				hypothetical protein
NGCPGEKM_00905	CDS	96				hypothetical protein
NGCPGEKM_00906	CDS	453				hypothetical protein
NGCPGEKM_00907	CDS	459				hypothetical protein
NGCPGEKM_00908	CDS	687	saeR		COG0745	Response regulator SaeR
NGCPGEKM_00909	CDS	1035	saeS	2.7.13.3		Histidine protein kinase SaeS
NGCPGEKM_00910	CDS	1935				hypothetical protein
NGCPGEKM_00911	CDS	450	cmtB		COG1762	Mannitol-specific cryptic phosphotransferase enzyme IIA component
NGCPGEKM_00912	CDS	285				hypothetical protein
NGCPGEKM_00913	CDS	1362	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
NGCPGEKM_00914	CDS	1851	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
NGCPGEKM_00915	CDS	540				hypothetical protein
NGCPGEKM_00916	CDS	1278		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
NGCPGEKM_00917	CDS	1380	ladA	1.14.14.28	COG2141	Long-chain alkane monooxygenase
NGCPGEKM_00918	CDS	1497				hypothetical protein
NGCPGEKM_00919	CDS	117				hypothetical protein
NGCPGEKM_00920	CDS	390				hypothetical protein
NGCPGEKM_00921	CDS	693				hypothetical protein
NGCPGEKM_00922	CDS	1656	adcA		COG0803	Zinc-binding lipoprotein AdcA
NGCPGEKM_00923	CDS	891	fda	4.1.2.13		Fructose-bisphosphate aldolase class 1
NGCPGEKM_00924	CDS	687	aldC_2	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
NGCPGEKM_00925	CDS	936	panE	1.1.1.169		2-dehydropantoate 2-reductase
NGCPGEKM_00926	CDS	1380	uhpT			hexose phosphate transporter UhpT
NGCPGEKM_00927	CDS	744	hptR		COG2207	Transcriptional regulatory protein HptR
NGCPGEKM_00928	CDS	1554	hptS	2.7.13.3	COG2972	Sensor protein kinase HptS
NGCPGEKM_00929	CDS	954				hypothetical protein
NGCPGEKM_00930	CDS	864	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
NGCPGEKM_00931	CDS	1308	dcuA		COG2704	C4-dicarboxylate transporter DcuA
NGCPGEKM_00932	CDS	1191				hypothetical protein
NGCPGEKM_00933	CDS	1380	melB		COG2211	Melibiose permease
NGCPGEKM_00934	CDS	2997	ebgA	3.2.1.23	COG3250	Evolved beta-galactosidase subunit alpha
NGCPGEKM_00935	CDS	948	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
NGCPGEKM_00936	CDS	261	sau3AIR	3.1.21.4		Type II restriction enzyme Sau3AI
NGCPGEKM_00937	CDS	798				hypothetical protein
NGCPGEKM_00938	CDS	1329				hypothetical protein
NGCPGEKM_00939	CDS	90				hypothetical protein
NGCPGEKM_00940	CDS	1191				hypothetical protein
NGCPGEKM_00941	CDS	864		3.1.1.23	COG2267	Monoacylglycerol lipase
NGCPGEKM_00942	CDS	1491	cls_1	2.7.8.-		Cardiolipin synthase
NGCPGEKM_00943	CDS	1737	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
NGCPGEKM_00944	CDS	1011	nixA		COG3376	Nickel transporter NixA
NGCPGEKM_00945	CDS	1179	yycB_1		COG2807	putative transporter YycB
NGCPGEKM_00946	CDS	549	sutR		COG1396	HTH-type transcriptional regulator SutR
NGCPGEKM_00947	CDS	588	spsB_3	3.4.21.89		Signal peptidase IB
NGCPGEKM_00948	CDS	636				hypothetical protein
NGCPGEKM_00949	CDS	1440	phoB	3.1.3.1	COG1785	Alkaline phosphatase 3
NGCPGEKM_00950	CDS	357				hypothetical protein
NGCPGEKM_00951	CDS	1323	mntH			Divalent metal cation transporter MntH
NGCPGEKM_00952	CDS	1626	betL		COG1292	Glycine betaine transporter BetL
NGCPGEKM_00953	CDS	552	opcR		COG1510	HTH-type transcriptional repressor OpcR
NGCPGEKM_00954	CDS	1494	gbsA	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
NGCPGEKM_00955	CDS	1695	betA	1.1.99.1		Oxygen-dependent choline dehydrogenase
NGCPGEKM_00956	CDS	942	arcB_1	2.1.3.3		Ornithine carbamoyltransferase, catabolic
NGCPGEKM_00957	CDS	273				hypothetical protein
NGCPGEKM_00958	CDS	681				hypothetical protein
NGCPGEKM_00959	CDS	870				hypothetical protein
NGCPGEKM_00960	CDS	630	hisI			Histidine biosynthesis bifunctional protein HisIE
NGCPGEKM_00961	CDS	765	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
NGCPGEKM_00962	CDS	705	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
NGCPGEKM_00963	CDS	576	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
NGCPGEKM_00964	CDS	582	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
NGCPGEKM_00965	CDS	1014	hisC_2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
NGCPGEKM_00966	CDS	1260	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
NGCPGEKM_00967	CDS	615	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
NGCPGEKM_00968	CDS	810				hypothetical protein
NGCPGEKM_00969	CDS	663	deoC1	4.1.2.4		Deoxyribose-phosphate aldolase 1
NGCPGEKM_00970	CDS	1179	deoB	5.4.2.7		Phosphopentomutase
NGCPGEKM_00971	CDS	1752	lytS	2.7.13.3	COG3275	Sensor histidine kinase/phosphatase LytS
NGCPGEKM_00972	CDS	735	lytR		COG3279	Transcriptional regulatory protein LytR
NGCPGEKM_00973	CDS	435	lrgA		COG1380	Antiholin-like protein LrgA
NGCPGEKM_00974	CDS	702	lrgB		COG1346	Antiholin-like protein LrgB
NGCPGEKM_00975	CDS	963	dhaK	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
NGCPGEKM_00976	CDS	582	dhaL	2.7.1.121	COG1461	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
NGCPGEKM_00977	CDS	360	dhaM	2.7.1.121	COG3412	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM
NGCPGEKM_00978	CDS	351				hypothetical protein
NGCPGEKM_00979	CDS	1389	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
NGCPGEKM_00980	CDS	303				hypothetical protein
NGCPGEKM_00981	CDS	330	isdI	1.14.99.48	COG2329	Heme oxygenase (staphylobilin-producing) 2
NGCPGEKM_00982	CDS	966	pip	3.4.11.5	COG2267	Proline iminopeptidase
NGCPGEKM_00983	CDS	723				hypothetical protein
NGCPGEKM_00984	CDS	1923	manP		COG1299	PTS system mannose-specific EIIBCA component
NGCPGEKM_00985	CDS	1860				hypothetical protein
NGCPGEKM_00986	CDS	2076			COG1705	N-acetylmuramoyl-L-alanine amidase domain-containing protein
NGCPGEKM_00987	CDS	2835				hypothetical protein
NGCPGEKM_00988	CDS	615		2.1.1.-		putative methyltransferase
NGCPGEKM_00989	CDS	729	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
NGCPGEKM_00990	CDS	1497	nikA		COG0747	Nickel-binding protein NikA
NGCPGEKM_00991	CDS	987	nikB		COG0601	Nickel import system permease protein NikB
NGCPGEKM_00992	CDS	825	nikC		COG1173	Nickel import system permease protein NikC
NGCPGEKM_00993	CDS	777	nikD	7.2.2.11	COG0444	Nickel import system ATP-binding protein NikD
NGCPGEKM_00994	CDS	690	nikE	7.2.2.11	COG4608	Nickel import system ATP-binding protein NikE
NGCPGEKM_00995	CDS	90				hypothetical protein
NGCPGEKM_00996	CDS	2175	tagF_1	2.7.8.12	COG0463	Teichoic acid poly(glycerol phosphate) polymerase
NGCPGEKM_00997	CDS	936	wcdB	5.1.3.45	COG0451	UDP-N-acetyl-alpha-D-glucosaminouronate 4-epimerase
NGCPGEKM_00998	CDS	2520				hypothetical protein
NGCPGEKM_00999	CDS	1500				hypothetical protein
NGCPGEKM_01000	CDS	444				hypothetical protein
NGCPGEKM_01001	CDS	990				hypothetical protein
NGCPGEKM_01002	CDS	663	yfkO	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YfkO
NGCPGEKM_01003	CDS	864		2.7.1.-	COG3001	putative ketoamine kinase
NGCPGEKM_01004	CDS	453				hypothetical protein
NGCPGEKM_01005	CDS	603				hypothetical protein
NGCPGEKM_01006	CDS	642				hypothetical protein
NGCPGEKM_01007	CDS	1053				hypothetical protein
NGCPGEKM_01008	CDS	696	yknY	7.6.2.-	COG1136	putative ABC transporter ATP-binding protein YknY
NGCPGEKM_01009	CDS	1176	macB_2	7.6.2.-	COG0577	Macrolide export ATP-binding/permease protein MacB
NGCPGEKM_01010	CDS	2088	lip_1	3.1.1.3		Lipase
NGCPGEKM_01011	CDS	1467	lip_2	3.1.1.3		Lipase
NGCPGEKM_01012	CDS	945	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
NGCPGEKM_01013	CDS	900			COG4413	Urea transporter
NGCPGEKM_01014	CDS	303	ureA	3.5.1.5	COG0831	Urease subunit gamma
NGCPGEKM_01015	CDS	360	ureB	3.5.1.5	COG0832	Urease subunit beta
NGCPGEKM_01016	CDS	1716	ureC	3.5.1.5		Urease subunit alpha
NGCPGEKM_01017	CDS	546	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
NGCPGEKM_01018	CDS	903	yciC_2	3.6.5.-	COG0523	Zinc chaperone YciC
NGCPGEKM_01019	CDS	423				hypothetical protein
NGCPGEKM_01020	CDS	261	fer			Ferredoxin
NGCPGEKM_01021	CDS	1686				hypothetical protein
NGCPGEKM_01022	CDS	1248				hypothetical protein
NGCPGEKM_01023	CDS	1233				hypothetical protein
NGCPGEKM_01024	CDS	1230	mdrP_3			Na(+), Li(+), K(+)/H(+) antiporter
NGCPGEKM_01025	CDS	930	cynR		COG0583	HTH-type transcriptional regulator CynR
NGCPGEKM_01026	CDS	393	cidA		COG1380	Holin-like protein CidA
NGCPGEKM_01027	CDS	687	cidB		COG1346	Holin-like protein CidB
NGCPGEKM_01028	CDS	129				hypothetical protein
NGCPGEKM_01029	CDS	177				hypothetical protein
NGCPGEKM_01030	CDS	879	graX_2		COG0451	Auxiliary protein GraX
NGCPGEKM_01031	CDS	450	sarZ		COG1846	HTH-type transcriptional regulator SarZ
NGCPGEKM_01032	CDS	630	cla-er	1.3.1.-		CLA biosynthesis enone reductase
NGCPGEKM_01033	CDS	720				hypothetical protein
NGCPGEKM_01034	CDS	2355				hypothetical protein
NGCPGEKM_01035	CDS	789				hypothetical protein
NGCPGEKM_01036	CDS	576				hypothetical protein
NGCPGEKM_01037	CDS	129				hypothetical protein
NGCPGEKM_01038	CDS	1494	mqo2	1.1.5.4		putative malate:quinone oxidoreductase 2
NGCPGEKM_01039	CDS	102				hypothetical protein
NGCPGEKM_01040	CDS	267				hypothetical protein
NGCPGEKM_01041	CDS	258				hypothetical protein
NGCPGEKM_01042	CDS	1908	lip_3	3.1.1.3		Lipase
NGCPGEKM_01043	CDS	495				hypothetical protein
NGCPGEKM_01044	CDS	114				hypothetical protein
NGCPGEKM_01045	CDS	807				hypothetical protein
NGCPGEKM_01046	CDS	183				hypothetical protein
NGCPGEKM_01047	CDS	1326	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
NGCPGEKM_01048	CDS	423				hypothetical protein
NGCPGEKM_01049	CDS	663	lolD	7.6.2.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
NGCPGEKM_01050	CDS	1050				hypothetical protein
NGCPGEKM_01051	CDS	1335				hypothetical protein
NGCPGEKM_01052	CDS	1110		1.-.-.-		Putative flavoprotein monooxygenase
NGCPGEKM_01053	CDS	1596				hypothetical protein
